Index,Time,Leg Distance,Leg Time,Leg Speed,Elevation,Leg Course ,Position,Temperature,Heart Rate
20,"5/19/20, 12:44:54 PM",80 ft,0:00:03,18 mph,762 ft,192° true,N42° 34.277' W83° 11.817',84.2 °F,65
21,"5/19/20, 12:44:57 PM",158 ft,0:00:05,22 mph,764 ft,183° true,N42° 34.264' W83° 11.821',84.2 °F,65
22,"5/19/20, 12:45:02 PM",52 ft,0:00:02,18 mph,764 ft,177° true,N42° 34.238' W83° 11.823',84.2 °F,65
23,"5/19/20, 12:45:04 PM",21 ft,0:00:01,14 mph,765 ft,165° true,N42° 34.230' W83° 11.822',84.2 °F,66
24,"5/19/20, 12:45:05 PM",17 ft,0:00:01,12 mph,764 ft,142° true,N42° 34.226' W83° 11.821',84.2 °F,66
25,"5/19/20, 12:45:06 PM",18 ft,0:00:01,12 mph,765 ft,128° true,N42° 34.224' W83° 11.819',84.2 °F,65
26,"5/19/20, 12:45:07 PM",25 ft,0:00:01,17 mph,765 ft,90° true,N42° 34.222' W83° 11.816',84.2 °F,64
27,"5/19/20, 12:45:08 PM",97 ft,0:00:03,22 mph,765 ft,78° true,N42° 34.222' W83° 11.810',84.2 °F,66
28,"5/19/20, 12:45:11 PM",172 ft,0:00:05,23 mph,765 ft,83° true,N42° 34.225' W83° 11.789',84.2 °F,68
29,"5/19/20, 12:45:16 PM",70 ft,0:00:02,24 mph,764 ft,86° true,N42° 34.229' W83° 11.751',84.2 °F,66
30,"5/19/20, 12:45:18 PM",172 ft,0:00:05,24 mph,763 ft,87° true,N42° 34.230' W83° 11.735',84.2 °F,66
31,"5/19/20, 12:45:23 PM",61 ft,0:00:02,21 mph,762 ft,88° true,N42° 34.231' W83° 11.697',84.2 °F,65
32,"5/19/20, 12:45:25 PM",65 ft,0:00:03,15 mph,762 ft,91° true,N42° 34.232' W83° 11.683',84.2 °F,63
33,"5/19/20, 12:45:28 PM",18 ft,0:00:01,12 mph,760 ft,124° true,N42° 34.231' W83° 11.669',84.2 °F,60
34,"5/19/20, 12:45:29 PM",18 ft,0:00:01,12 mph,760 ft,143° true,N42° 34.230' W83° 11.665',84.2 °F,59
35,"5/19/20, 12:45:30 PM",46 ft,0:00:02,16 mph,760 ft,172° true,N42° 34.227' W83° 11.663',84.2 °F,59
36,"5/19/20, 12:45:32 PM",141 ft,0:00:04,24 mph,761 ft,180° true,N42° 34.220' W83° 11.662',84.2 °F,60
37,"5/19/20, 12:45:36 PM",118 ft,0:00:03,27 mph,760 ft,179° true,N42° 34.197' W83° 11.662',84.2 °F,61
38,"5/19/20, 12:45:39 PM",72 ft,0:00:02,25 mph,758 ft,180° true,N42° 34.177' W83° 11.661',84.2 °F,61
39,"5/19/20, 12:45:41 PM",36 ft,0:00:01,24 mph,757 ft,188° true,N42° 34.166' W83° 11.661',84.2 °F,60
40,"5/19/20, 12:45:42 PM",66 ft,0:00:02,22 mph,756 ft,190° true,N42° 34.160' W83° 11.662',84.2 °F,62
41,"5/19/20, 12:45:44 PM",27 ft,0:00:01,18 mph,755 ft,180° true,N42° 34.149' W83° 11.665',84.2 °F,62
42,"5/19/20, 12:45:45 PM",21 ft,0:00:01,14 mph,754 ft,168° true,N42° 34.145' W83° 11.665',84.2 °F,63
43,"5/19/20, 12:45:46 PM",17 ft,0:00:01,12 mph,754 ft,150° true,N42° 34.141' W83° 11.664',84.2 °F,63
44,"5/19/20, 12:45:47 PM",21 ft,0:00:01,14 mph,754 ft,105° true,N42° 34.139' W83° 11.662',84.2 °F,62
45,"5/19/20, 12:45:48 PM",96 ft,0:00:03,22 mph,753 ft,78° true,N42° 34.138' W83° 11.657',84.2 °F,62
46,"5/19/20, 12:45:51 PM",166 ft,0:00:05,23 mph,753 ft,83° true,N42° 34.141' W83° 11.636',84.2 °F,63
47,"5/19/20, 12:45:56 PM",23 ft,0:00:01,16 mph,751 ft,85° true,N42° 34.144' W83° 11.600',84.2 °F,65
48,"5/19/20, 12:45:57 PM",20 ft,0:00:01,14 mph,751 ft,79° true,N42° 34.145' W83° 11.594',84.2 °F,66
49,"5/19/20, 12:45:58 PM",20 ft,0:00:01,13 mph,751 ft,58° true,N42° 34.145' W83° 11.590',84.2 °F,66
50,"5/19/20, 12:45:59 PM",52 ft,0:00:01,35 mph,751 ft,23° true,N42° 34.147' W83° 11.586',84.2 °F,66
51,"5/19/20, 12:46:00 PM",0 ft,0:00:01,0 mph,751 ft,0° true,N42° 34.155' W83° 11.582',84.2 °F,66
52,"5/19/20, 12:46:01 PM",27 ft,0:00:01,18 mph,751 ft,3° true,N42° 34.155' W83° 11.582',84.2 °F,67
53,"5/19/20, 12:46:02 PM",98 ft,0:00:03,22 mph,751 ft,356° true,N42° 34.159' W83° 11.581',84.2 °F,66
54,"5/19/20, 12:46:05 PM",180 ft,0:00:05,25 mph,751 ft,357° true,N42° 34.175' W83° 11.583',84.2 °F,66
55,"5/19/20, 12:46:10 PM",38 ft,0:00:01,26 mph,754 ft,358° true,N42° 34.205' W83° 11.585',84.2 °F,67
56,"5/19/20, 12:46:11 PM",187 ft,0:00:05,25 mph,755 ft,357° true,N42° 34.211' W83° 11.585',84.2 °F,63
57,"5/19/20, 12:46:16 PM",70 ft,0:00:02,24 mph,757 ft,358° true,N42° 34.242' W83° 11.587',84.2 °F,61
58,"5/19/20, 12:46:18 PM",66 ft,0:00:02,23 mph,759 ft,358° true,N42° 34.253' W83° 11.588',84.2 °F,62
59,"5/19/20, 12:46:20 PM",120 ft,0:00:04,20 mph,760 ft,350° true,N42° 34.264' W83° 11.588',84.2 °F,65
60,"5/19/20, 12:46:24 PM",37 ft,0:00:02,13 mph,760 ft,334° true,N42° 34.283' W83° 11.593',84.2 °F,67
61,"5/19/20, 12:46:26 PM",10 ft,0:00:01,7 mph,760 ft,335° true,N42° 34.289' W83° 11.596',84.2 °F,64
62,"5/19/20, 12:46:27 PM",17 ft,0:00:03,3.9 mph,760 ft,323° true,N42° 34.290' W83° 11.597',84.2 °F,63
63,"5/19/20, 12:46:30 PM",25 ft,0:00:02,8 mph,761 ft,282° true,N42° 34.293' W83° 11.599',84.2 °F,62
64,"5/19/20, 12:46:32 PM",43 ft,0:00:02,15 mph,761 ft,257° true,N42° 34.293' W83° 11.605',84.2 °F,61
65,"5/19/20, 12:46:34 PM",27 ft,0:00:01,18 mph,762 ft,257° true,N42° 34.292' W83° 11.614',84.2 °F,64
66,"5/19/20, 12:46:35 PM",58 ft,0:00:01,40 mph,763 ft,259° true,N42° 34.291' W83° 11.620',84.2 °F,62
67,"5/19/20, 12:46:36 PM",86 ft,0:00:04,15 mph,763 ft,265° true,N42° 34.289' W83° 11.633',84.2 °F,61
68,"5/19/20, 12:46:40 PM",52 ft,0:00:02,18 mph,764 ft,274° true,N42° 34.288' W83° 11.652',84.2 °F,61
69,"5/19/20, 12:46:42 PM",43 ft,0:00:02,15 mph,764 ft,319° true,N42° 34.288' W83° 11.663',84.2 °F,63
70,"5/19/20, 12:46:44 PM",54 ft,0:00:02,18 mph,765 ft,354° true,N42° 34.294' W83° 11.670',84.2 °F,64
71,"5/19/20, 12:46:46 PM",35 ft,0:00:01,24 mph,766 ft,1° true,N42° 34.302' W83° 11.671',84.2 °F,65
72,"5/19/20, 12:46:47 PM",117 ft,0:00:03,27 mph,766 ft,0° true,N42° 34.308' W83° 11.671',84.2 °F,67
73,"5/19/20, 12:46:50 PM",78 ft,0:00:02,27 mph,767 ft,359° true,N42° 34.327' W83° 11.671',84.2 °F,70
74,"5/19/20, 12:46:52 PM",190 ft,0:00:05,26 mph,766 ft,359° true,N42° 34.340' W83° 11.671',84.2 °F,70
75,"5/19/20, 12:46:57 PM",39 ft,0:00:01,26 mph,763 ft,359° true,N42° 34.371' W83° 11.672',84.2 °F,67
76,"5/19/20, 12:46:58 PM",38 ft,0:00:01,26 mph,763 ft,357° true,N42° 34.378' W83° 11.672',84.2 °F,66
77,"5/19/20, 12:46:59 PM",193 ft,0:00:05,26 mph,762 ft,359° true,N42° 34.384' W83° 11.672',84.2 °F,66
78,"5/19/20, 12:47:04 PM",39 ft,0:00:01,27 mph,762 ft,358° true,N42° 34.416' W83° 11.673',84.2 °F,66
79,"5/19/20, 12:47:05 PM",191 ft,0:00:05,26 mph,762 ft,0° true,N42° 34.422' W83° 11.674',84.2 °F,67
80,"5/19/20, 12:47:10 PM",37 ft,0:00:01,25 mph,763 ft,359° true,N42° 34.454' W83° 11.673',84.2 °F,66
81,"5/19/20, 12:47:11 PM",124 ft,0:00:04,21 mph,763 ft,359° true,N42° 34.460' W83° 11.673',84.2 °F,65
82,"5/19/20, 12:47:15 PM",21 ft,0:00:01,14 mph,763 ft,351° true,N42° 34.480' W83° 11.674',84.2 °F,64
83,"5/19/20, 12:47:16 PM",38 ft,0:00:02,13 mph,763 ft,337° true,N42° 34.483' W83° 11.675',84.2 °F,63
84,"5/19/20, 12:47:18 PM",22 ft,0:00:01,15 mph,763 ft,315° true,N42° 34.489' W83° 11.678',84.2 °F,62
85,"5/19/20, 12:47:19 PM",27 ft,0:00:01,18 mph,763 ft,304° true,N42° 34.492' W83° 11.681',84.2 °F,62
86,"5/19/20, 12:47:20 PM",60 ft,0:00:02,20 mph,764 ft,289° true,N42° 34.494' W83° 11.686',84.2 °F,61
87,"5/19/20, 12:47:22 PM",150 ft,0:00:04,26 mph,764 ft,278° true,N42° 34.497' W83° 11.699',84.2 °F,61
88,"5/19/20, 12:47:26 PM",196 ft,0:00:05,27 mph,764 ft,273° true,N42° 34.501' W83° 11.732',84.2 °F,61
89,"5/19/20, 12:47:31 PM",39 ft,0:00:01,27 mph,761 ft,267° true,N42° 34.503' W83° 11.776',84.2 °F,62
90,"5/19/20, 12:47:32 PM",108 ft,0:00:03,25 mph,760 ft,271° true,N42° 34.502' W83° 11.785',84.2 °F,62
91,"5/19/20, 12:47:35 PM",55 ft,0:00:02,19 mph,759 ft,269° true,N42° 34.502' W83° 11.809',84.2 °F,62
92,"5/19/20, 12:47:37 PM",39 ft,0:00:03,9 mph,758 ft,267° true,N42° 34.502' W83° 11.821',84.2 °F,62
93,"5/19/20, 12:47:40 PM",44 ft,0:00:04,8 mph,757 ft,233° true,N42° 34.502' W83° 11.830',84.2 °F,62
94,"5/19/20, 12:47:44 PM",43 ft,0:00:02,15 mph,756 ft,186° true,N42° 34.498' W83° 11.838',84.2 °F,62
95,"5/19/20, 12:47:46 PM",28 ft,0:00:01,19 mph,756 ft,168° true,N42° 34.490' W83° 11.839',84.2 °F,63
96,"5/19/20, 12:47:47 PM",32 ft,0:00:01,22 mph,757 ft,160° true,N42° 34.486' W83° 11.837',84.2 °F,66
97,"5/19/20, 12:47:48 PM",37 ft,0:00:01,25 mph,757 ft,154° true,N42° 34.481' W83° 11.835',84.2 °F,62
98,"5/19/20, 12:47:49 PM",38 ft,0:00:01,26 mph,757 ft,152° true,N42° 34.475' W83° 11.831',84.2 °F,65
99,"5/19/20, 12:47:50 PM",79 ft,0:00:02,27 mph,757 ft,156° true,N42° 34.470' W83° 11.827',84.2 °F,64
100,"5/19/20, 12:47:52 PM",40 ft,0:00:01,27 mph,756 ft,170° true,N42° 34.458' W83° 11.820',84.2 °F,63
101,"5/19/20, 12:47:53 PM",87 ft,0:00:02,30 mph,756 ft,175° true,N42° 34.452' W83° 11.818',84.2 °F,63
102,"5/19/20, 12:47:55 PM",136 ft,0:00:03,31 mph,755 ft,177° true,N42° 34.437' W83° 11.817',84.2 °F,66
103,"5/19/20, 12:47:58 PM",180 ft,0:00:04,31 mph,755 ft,178° true,N42° 34.415' W83° 11.815',84.2 °F,65
104,"5/19/20, 12:48:02 PM",178 ft,0:00:04,30 mph,756 ft,179° true,N42° 34.386' W83° 11.814',84.2 °F,66
105,"5/19/20, 12:48:06 PM",43 ft,0:00:01,29 mph,760 ft,178° true,N42° 34.356' W83° 11.813',84.2 °F,65
106,"5/19/20, 12:48:07 PM",124 ft,0:00:03,28 mph,761 ft,177° true,N42° 34.349' W83° 11.813',84.2 °F,65
107,"5/19/20, 12:48:10 PM",117 ft,0:00:03,26 mph,764 ft,178° true,N42° 34.329' W83° 11.811',84.2 °F,63
108,"5/19/20, 12:48:13 PM",104 ft,0:00:03,24 mph,762 ft,183° true,N42° 34.310' W83° 11.810',84.2 °F,64
109,"5/19/20, 12:48:16 PM",26 ft,0:00:01,17 mph,760 ft,191° true,N42° 34.293' W83° 11.812',84.2 °F,66
110,"5/19/20, 12:48:17 PM",27 ft,0:00:02,9 mph,759 ft,195° true,N42° 34.289' W83° 11.813',84.2 °F,67
111,"5/19/20, 12:48:19 PM",6 ft,0:00:01,4.0 mph,763 ft,199° true,N42° 34.285' W83° 11.814',84.2 °F,67
112,"5/19/20, 12:48:20 PM",38 ft,0:00:03,9 mph,764 ft,201° true,N42° 34.284' W83° 11.815',84.2 °F,66
113,"5/19/20, 12:48:23 PM",83 ft,0:00:03,19 mph,766 ft,192° true,N42° 34.278' W83° 11.818',84.2 °F,63
114,"5/19/20, 12:48:26 PM",135 ft,0:00:04,23 mph,766 ft,183° true,N42° 34.265' W83° 11.822',84.2 °F,61
115,"5/19/20, 12:48:30 PM",85 ft,0:00:03,19 mph,764 ft,175° true,N42° 34.242' W83° 11.823',84.2 °F,64
116,"5/19/20, 12:48:33 PM",20 ft,0:00:01,14 mph,763 ft,157° true,N42° 34.229' W83° 11.821',84.2 °F,64
117,"5/19/20, 12:48:34 PM",18 ft,0:00:01,12 mph,764 ft,131° true,N42° 34.225' W83° 11.820',84.2 °F,64
118,"5/19/20, 12:48:35 PM",21 ft,0:00:01,14 mph,764 ft,109° true,N42° 34.224' W83° 11.817',84.2 °F,63
119,"5/19/20, 12:48:36 PM",25 ft,0:00:01,17 mph,764 ft,91° true,N42° 34.222' W83° 11.812',84.2 °F,62
120,"5/19/20, 12:48:37 PM",65 ft,0:00:02,22 mph,764 ft,81° true,N42° 34.222' W83° 11.807',84.2 °F,65
121,"5/19/20, 12:48:39 PM",180 ft,0:00:05,24 mph,764 ft,84° true,N42° 34.224' W83° 11.792',84.2 °F,65
122,"5/19/20, 12:48:44 PM",145 ft,0:00:04,25 mph,764 ft,87° true,N42° 34.227' W83° 11.753',84.2 °F,65
123,"5/19/20, 12:48:48 PM",142 ft,0:00:04,24 mph,763 ft,86° true,N42° 34.228' W83° 11.720',84.2 °F,69
124,"5/19/20, 12:48:52 PM",78 ft,0:00:03,18 mph,762 ft,92° true,N42° 34.230' W83° 11.689',84.2 °F,67
125,"5/19/20, 12:48:55 PM",42 ft,0:00:01,29 mph,761 ft,141° true,N42° 34.230' W83° 11.671',84.2 °F,67
126,"5/19/20, 12:48:56 PM",0 ft,0:00:01,0 mph,760 ft,0° true,N42° 34.224' W83° 11.665',84.2 °F,67
127,"5/19/20, 12:48:57 PM",25 ft,0:00:01,17 mph,760 ft,175° true,N42° 34.224' W83° 11.665',84.2 °F,66
128,"5/19/20, 12:48:58 PM",60 ft,0:00:02,20 mph,760 ft,180° true,N42° 34.220' W83° 11.665',84.2 °F,66
129,"5/19/20, 12:49:00 PM",148 ft,0:00:04,25 mph,759 ft,182° true,N42° 34.210' W83° 11.665',84.2 °F,67
130,"5/19/20, 12:49:04 PM",38 ft,0:00:01,26 mph,757 ft,178° true,N42° 34.186' W83° 11.666',84.2 °F,70
131,"5/19/20, 12:49:05 PM",144 ft,0:00:04,24 mph,757 ft,180° true,N42° 34.180' W83° 11.666',84.2 °F,70
132,"5/19/20, 12:49:09 PM",60 ft,0:00:02,20 mph,757 ft,186° true,N42° 34.156' W83° 11.666',84.2 °F,71
133,"5/19/20, 12:49:11 PM",24 ft,0:00:01,17 mph,755 ft,174° true,N42° 34.146' W83° 11.667',84.2 °F,70
134,"5/19/20, 12:49:12 PM",23 ft,0:00:01,16 mph,755 ft,157° true,N42° 34.142' W83° 11.667',84.2 °F,69
135,"5/19/20, 12:49:13 PM",23 ft,0:00:01,16 mph,754 ft,125° true,N42° 34.139' W83° 11.665',84.2 °F,69
136,"5/19/20, 12:49:14 PM",25 ft,0:00:01,17 mph,753 ft,88° true,N42° 34.137' W83° 11.660',84.2 °F,68
137,"5/19/20, 12:49:15 PM",129 ft,0:00:04,22 mph,753 ft,78° true,N42° 34.137' W83° 11.655',84.2 °F,68
138,"5/19/20, 12:49:19 PM",68 ft,0:00:02,23 mph,752 ft,84° true,N42° 34.141' W83° 11.627',84.2 °F,68
139,"5/19/20, 12:49:21 PM",54 ft,0:00:02,18 mph,751 ft,89° true,N42° 34.142' W83° 11.612',84.2 °F,65
140,"5/19/20, 12:49:23 PM",21 ft,0:00:01,14 mph,751 ft,83° true,N42° 34.143' W83° 11.600',84.2 °F,66
141,"5/19/20, 12:49:24 PM",17 ft,0:00:01,12 mph,751 ft,71° true,N42° 34.143' W83° 11.595',84.2 °F,68
142,"5/19/20, 12:49:25 PM",17 ft,0:00:01,11 mph,750 ft,51° true,N42° 34.144' W83° 11.591',84.2 °F,68
143,"5/19/20, 12:49:26 PM",47 ft,0:00:02,16 mph,749 ft,15° true,N42° 34.146' W83° 11.588',84.2 °F,70
144,"5/19/20, 12:49:28 PM",26 ft,0:00:01,18 mph,749 ft,0° true,N42° 34.153' W83° 11.586',84.2 °F,68
145,"5/19/20, 12:49:29 PM",146 ft,0:00:04,25 mph,749 ft,358° true,N42° 34.157' W83° 11.586',84.2 °F,69
146,"5/19/20, 12:49:33 PM",40 ft,0:00:01,27 mph,750 ft,359° true,N42° 34.181' W83° 11.587',84.2 °F,66
147,"5/19/20, 12:49:34 PM",42 ft,0:00:01,29 mph,751 ft,358° true,N42° 34.188' W83° 11.587',84.2 °F,69
148,"5/19/20, 12:49:35 PM",82 ft,0:00:02,28 mph,752 ft,357° true,N42° 34.195' W83° 11.587',84.2 °F,65
149,"5/19/20, 12:49:37 PM",79 ft,0:00:02,27 mph,754 ft,357° true,N42° 34.208' W83° 11.588',84.2 °F,66
150,"5/19/20, 12:49:39 PM",184 ft,0:00:05,25 mph,755 ft,358° true,N42° 34.221' W83° 11.589',84.2 °F,65
151,"5/19/20, 12:49:44 PM",36 ft,0:00:01,25 mph,757 ft,358° true,N42° 34.252' W83° 11.590',84.2 °F,64
152,"5/19/20, 12:49:45 PM",37 ft,0:00:01,25 mph,758 ft,356° true,N42° 34.258' W83° 11.591',84.2 °F,65
153,"5/19/20, 12:49:46 PM",133 ft,0:00:04,23 mph,759 ft,352° true,N42° 34.264' W83° 11.591',84.2 °F,65
154,"5/19/20, 12:49:50 PM",23 ft,0:00:01,16 mph,760 ft,339° true,N42° 34.285' W83° 11.595',84.2 °F,66
155,"5/19/20, 12:49:51 PM",43 ft,0:00:03,10 mph,760 ft,333° true,N42° 34.289' W83° 11.597',84.2 °F,66
156,"5/19/20, 12:49:54 PM",29 ft,0:00:02,10 mph,759 ft,277° true,N42° 34.295' W83° 11.601',84.2 °F,66
157,"5/19/20, 12:49:56 PM",26 ft,0:00:01,18 mph,760 ft,261° true,N42° 34.296' W83° 11.608',84.2 °F,66
158,"5/19/20, 12:49:57 PM",98 ft,0:00:03,22 mph,760 ft,255° true,N42° 34.295' W83° 11.614',84.2 °F,66
159,"5/19/20, 12:50:00 PM",33 ft,0:00:01,22 mph,761 ft,260° true,N42° 34.291' W83° 11.635',84.2 °F,66
160,"5/19/20, 12:50:01 PM",98 ft,0:00:04,17 mph,762 ft,267° true,N42° 34.290' W83° 11.642',84.2 °F,67
161,"5/19/20, 12:50:05 PM",60 ft,0:00:02,21 mph,763 ft,335° true,N42° 34.289' W83° 11.664',84.2 °F,66
162,"5/19/20, 12:50:07 PM",58 ft,0:00:03,13 mph,763 ft,358° true,N42° 34.298' W83° 11.670',84.2 °F,64
163,"5/19/20, 12:50:10 PM",35 ft,0:00:01,24 mph,764 ft,358° true,N42° 34.308' W83° 11.670',84.2 °F,67
164,"5/19/20, 12:50:11 PM",206 ft,0:00:05,28 mph,766 ft,359° true,N42° 34.313' W83° 11.670',84.2 °F,68
165,"5/19/20, 12:50:16 PM",166 ft,0:00:04,28 mph,765 ft,357° true,N42° 34.347' W83° 11.671',84.2 °F,68
166,"5/19/20, 12:50:20 PM",83 ft,0:00:02,28 mph,765 ft,357° true,N42° 34.375' W83° 11.673',84.2 °F,66
167,"5/19/20, 12:50:22 PM",78 ft,0:00:02,27 mph,764 ft,358° true,N42° 34.388' W83° 11.674',84.2 °F,63
168,"5/19/20, 12:50:24 PM",186 ft,0:00:05,25 mph,764 ft,358° true,N42° 34.401' W83° 11.674',84.2 °F,63
169,"5/19/20, 12:50:29 PM",71 ft,0:00:02,24 mph,763 ft,1° true,N42° 34.432' W83° 11.676',84.2 °F,61
170,"5/19/20, 12:50:31 PM",176 ft,0:00:05,24 mph,764 ft,359° true,N42° 34.443' W83° 11.675',84.2 °F,60
171,"5/19/20, 12:50:36 PM",31 ft,0:00:01,21 mph,764 ft,359° true,N42° 34.472' W83° 11.676',84.2 °F,61
172,"5/19/20, 12:50:37 PM",55 ft,0:00:02,19 mph,764 ft,354° true,N42° 34.477' W83° 11.676',84.2 °F,61
173,"5/19/20, 12:50:39 PM",46 ft,0:00:02,16 mph,764 ft,329° true,N42° 34.486' W83° 11.678',84.2 °F,61
174,"5/19/20, 12:50:41 PM",56 ft,0:00:02,19 mph,764 ft,299° true,N42° 34.493' W83° 11.683',84.2 °F,62
175,"5/19/20, 12:50:43 PM",34 ft,0:00:01,23 mph,764 ft,284° true,N42° 34.497' W83° 11.694',84.2 °F,62
176,"5/19/20, 12:50:44 PM",73 ft,0:00:02,25 mph,764 ft,277° true,N42° 34.499' W83° 11.701',84.2 °F,62
177,"5/19/20, 12:50:46 PM",111 ft,0:00:03,25 mph,764 ft,276° true,N42° 34.500' W83° 11.717',84.2 °F,65
178,"5/19/20, 12:50:49 PM",36 ft,0:00:01,24 mph,764 ft,276° true,N42° 34.502' W83° 11.742',84.2 °F,62
179,"5/19/20, 12:50:50 PM",75 ft,0:00:02,26 mph,763 ft,273° true,N42° 34.503' W83° 11.750',84.2 °F,62
180,"5/19/20, 12:50:52 PM",39 ft,0:00:01,26 mph,762 ft,267° true,N42° 34.503' W83° 11.766',84.2 °F,66
181,"5/19/20, 12:50:53 PM",37 ft,0:00:01,25 mph,761 ft,268° true,N42° 34.503' W83° 11.775',84.2 °F,69
182,"5/19/20, 12:50:54 PM",157 ft,0:00:05,21 mph,760 ft,269° true,N42° 34.503' W83° 11.783',84.2 °F,69
183,"5/19/20, 12:50:59 PM",22 ft,0:00:01,15 mph,760 ft,270° true,N42° 34.502' W83° 11.818',84.2 °F,68
184,"5/19/20, 12:51:00 PM",,,,760 ft,,N42° 34.502' W83° 11.823',84.2 °F,68
