Index,Time,Leg Distance,Leg Time,Leg Speed,Elevation,Leg Course ,Position,Temperature,Heart Rate
55,"6/18/20, 1:13:12 PM",68 ft,0:00:02,23 mph,751 ft,356° true,N42° 34.177' W83° 11.584',89.6 °F,74
56,"6/18/20, 1:13:14 PM",34 ft,0:00:01,23 mph,751 ft,357° true,N42° 34.188' W83° 11.585',89.6 °F,79
57,"6/18/20, 1:13:15 PM",71 ft,0:00:02,24 mph,752 ft,357° true,N42° 34.193' W83° 11.586',89.6 °F,79
58,"6/18/20, 1:13:17 PM",163 ft,0:00:05,22 mph,753 ft,357° true,N42° 34.205' W83° 11.586',89.6 °F,79
59,"6/18/20, 1:13:22 PM",38 ft,0:00:01,26 mph,755 ft,358° true,N42° 34.232' W83° 11.588',89.6 °F,77
60,"6/18/20, 1:13:23 PM",147 ft,0:00:04,25 mph,756 ft,357° true,N42° 34.238' W83° 11.589',89.6 °F,77
61,"6/18/20, 1:13:27 PM",51 ft,0:00:01,35 mph,758 ft,356° true,N42° 34.262' W83° 11.591',89.6 °F,77
62,"6/18/20, 1:13:28 PM",117 ft,0:00:04,20 mph,759 ft,346° true,N42° 34.271' W83° 11.591',89.6 °F,77
63,"6/18/20, 1:13:32 PM",16 ft,0:00:01,11 mph,759 ft,327° true,N42° 34.289' W83° 11.598',89.6 °F,76
64,"6/18/20, 1:13:33 PM",31 ft,0:00:02,10 mph,759 ft,284° true,N42° 34.291' W83° 11.600',89.6 °F,75
65,"6/18/20, 1:13:35 PM",62 ft,0:00:03,14 mph,759 ft,258° true,N42° 34.293' W83° 11.606',89.6 °F,74
66,"6/18/20, 1:13:38 PM",72 ft,0:00:03,16 mph,759 ft,258° true,N42° 34.291' W83° 11.620',89.6 °F,76
67,"6/18/20, 1:13:41 PM",48 ft,0:00:02,16 mph,760 ft,265° true,N42° 34.288' W83° 11.636',89.6 °F,79
68,"6/18/20, 1:13:43 PM",71 ft,0:00:04,12 mph,761 ft,279° true,N42° 34.287' W83° 11.646',89.6 °F,80
69,"6/18/20, 1:13:47 PM",40 ft,0:00:02,14 mph,762 ft,330° true,N42° 34.289' W83° 11.662',89.6 °F,78
70,"6/18/20, 1:13:49 PM",90 ft,0:00:03,20 mph,762 ft,358° true,N42° 34.295' W83° 11.667',89.6 °F,76
71,"6/18/20, 1:13:52 PM",160 ft,0:00:04,27 mph,764 ft,359° true,N42° 34.310' W83° 11.667',89.6 °F,77
72,"6/18/20, 1:13:56 PM",41 ft,0:00:01,28 mph,763 ft,356° true,N42° 34.336' W83° 11.668',89.6 °F,81
73,"6/18/20, 1:13:57 PM",203 ft,0:00:05,28 mph,762 ft,357° true,N42° 34.343' W83° 11.668',89.6 °F,84
74,"6/18/20, 1:14:02 PM",40 ft,0:00:01,28 mph,762 ft,358° true,N42° 34.376' W83° 11.671',89.6 °F,81
75,"6/18/20, 1:14:03 PM",115 ft,0:00:03,26 mph,761 ft,357° true,N42° 34.383' W83° 11.671',89.6 °F,81
76,"6/18/20, 1:14:06 PM",36 ft,0:00:01,25 mph,760 ft,357° true,N42° 34.401' W83° 11.673',89.6 °F,76
77,"6/18/20, 1:14:07 PM",75 ft,0:00:02,26 mph,760 ft,358° true,N42° 34.407' W83° 11.673',89.6 °F,76
78,"6/18/20, 1:14:09 PM",37 ft,0:00:01,25 mph,760 ft,359° true,N42° 34.420' W83° 11.674',89.6 °F,72
79,"6/18/20, 1:14:10 PM",186 ft,0:00:05,25 mph,760 ft,358° true,N42° 34.426' W83° 11.674',89.6 °F,71
80,"6/18/20, 1:14:15 PM",38 ft,0:00:01,26 mph,761 ft,355° true,N42° 34.456' W83° 11.675',89.6 °F,76
81,"6/18/20, 1:14:16 PM",36 ft,0:00:01,24 mph,762 ft,357° true,N42° 34.463' W83° 11.676',89.6 °F,75
82,"6/18/20, 1:14:17 PM",51 ft,0:00:02,17 mph,762 ft,349° true,N42° 34.469' W83° 11.676',89.6 °F,79
83,"6/18/20, 1:14:19 PM",23 ft,0:00:01,15 mph,762 ft,359° true,N42° 34.477' W83° 11.678',89.6 °F,82
84,"6/18/20, 1:14:20 PM",39 ft,0:00:03,9 mph,762 ft,348° true,N42° 34.481' W83° 11.678',89.6 °F,82
85,"6/18/20, 1:14:23 PM",13 ft,0:00:01,9 mph,761 ft,330° true,N42° 34.487' W83° 11.680',89.6 °F,83
86,"6/18/20, 1:14:24 PM",38 ft,0:00:02,13 mph,761 ft,314° true,N42° 34.489' W83° 11.682',89.6 °F,83
87,"6/18/20, 1:14:26 PM",53 ft,0:00:02,18 mph,761 ft,294° true,N42° 34.493' W83° 11.688',89.6 °F,82
88,"6/18/20, 1:14:28 PM",33 ft,0:00:01,22 mph,762 ft,282° true,N42° 34.496' W83° 11.698',89.6 °F,81
89,"6/18/20, 1:14:29 PM",38 ft,0:00:01,26 mph,762 ft,276° true,N42° 34.497' W83° 11.706',89.6 °F,80
90,"6/18/20, 1:14:30 PM",77 ft,0:00:02,26 mph,763 ft,280° true,N42° 34.498' W83° 11.714',87.8 °F,77
91,"6/18/20, 1:14:32 PM",39 ft,0:00:01,27 mph,763 ft,280° true,N42° 34.500' W83° 11.731',87.8 °F,72
92,"6/18/20, 1:14:33 PM",39 ft,0:00:01,26 mph,763 ft,280° true,N42° 34.501' W83° 11.739',87.8 °F,72
93,"6/18/20, 1:14:34 PM",114 ft,0:00:03,26 mph,762 ft,274° true,N42° 34.502' W83° 11.748',87.8 °F,71
94,"6/18/20, 1:14:37 PM",74 ft,0:00:02,25 mph,762 ft,268° true,N42° 34.504' W83° 11.773',87.8 °F,68
95,"6/18/20, 1:14:39 PM",130 ft,0:00:04,22 mph,761 ft,268° true,N42° 34.503' W83° 11.790',87.8 °F,67
96,"6/18/20, 1:14:43 PM",46 ft,0:00:03,11 mph,759 ft,271° true,N42° 34.503' W83° 11.819',87.8 °F,66
97,"6/18/20, 1:14:46 PM",34 ft,0:00:03,8 mph,758 ft,247° true,N42° 34.503' W83° 11.829',87.8 °F,66
98,"6/18/20, 1:14:49 PM",19 ft,0:00:01,13 mph,758 ft,203° true,N42° 34.501' W83° 11.836',87.8 °F,66
99,"6/18/20, 1:14:50 PM",31 ft,0:00:01,21 mph,757 ft,188° true,N42° 34.498' W83° 11.838',87.8 °F,67
100,"6/18/20, 1:14:51 PM",30 ft,0:00:01,20 mph,754 ft,174° true,N42° 34.493' W83° 11.839',87.8 °F,70
101,"6/18/20, 1:14:52 PM",32 ft,0:00:01,22 mph,754 ft,161° true,N42° 34.488' W83° 11.838',87.8 °F,68
102,"6/18/20, 1:14:53 PM",74 ft,0:00:02,25 mph,753 ft,151° true,N42° 34.483' W83° 11.836',87.8 °F,70
103,"6/18/20, 1:14:55 PM",39 ft,0:00:01,27 mph,753 ft,155° true,N42° 34.472' W83° 11.828',87.8 °F,69
104,"6/18/20, 1:14:56 PM",37 ft,0:00:01,25 mph,751 ft,158° true,N42° 34.467' W83° 11.824',87.8 °F,66
105,"6/18/20, 1:14:57 PM",79 ft,0:00:02,27 mph,751 ft,169° true,N42° 34.461' W83° 11.821',87.8 °F,66
106,"6/18/20, 1:14:59 PM",43 ft,0:00:01,29 mph,751 ft,176° true,N42° 34.448' W83° 11.817',87.8 °F,67
107,"6/18/20, 1:15:00 PM",127 ft,0:00:03,29 mph,751 ft,178° true,N42° 34.441' W83° 11.817',87.8 °F,68
108,"6/18/20, 1:15:03 PM",42 ft,0:00:01,28 mph,749 ft,177° true,N42° 34.420' W83° 11.816',87.8 °F,73
109,"6/18/20, 1:15:04 PM",42 ft,0:00:01,28 mph,749 ft,176° true,N42° 34.414' W83° 11.816',87.8 °F,76
110,"6/18/20, 1:15:05 PM",122 ft,0:00:03,28 mph,749 ft,178° true,N42° 34.407' W83° 11.815',87.8 °F,77
111,"6/18/20, 1:15:08 PM",117 ft,0:00:03,27 mph,751 ft,179° true,N42° 34.387' W83° 11.814',87.8 °F,72
112,"6/18/20, 1:15:11 PM",37 ft,0:00:01,25 mph,753 ft,179° true,N42° 34.367' W83° 11.813',87.8 °F,69
113,"6/18/20, 1:15:12 PM",190 ft,0:00:05,26 mph,754 ft,178° true,N42° 34.361' W83° 11.813',87.8 °F,69
114,"6/18/20, 1:15:17 PM",76 ft,0:00:02,26 mph,757 ft,177° true,N42° 34.330' W83° 11.812',89.6 °F,69
115,"6/18/20, 1:15:19 PM",37 ft,0:00:01,25 mph,758 ft,179° true,N42° 34.318' W83° 11.811',89.6 °F,72
116,"6/18/20, 1:15:20 PM",123 ft,0:00:04,21 mph,758 ft,181° true,N42° 34.312' W83° 11.811',89.6 °F,70
117,"6/18/20, 1:15:24 PM",37 ft,0:00:03,8 mph,759 ft,189° true,N42° 34.291' W83° 11.811',89.6 °F,69
118,"6/18/20, 1:15:27 PM",40 ft,0:00:03,9 mph,759 ft,188° true,N42° 34.285' W83° 11.812',89.6 °F,69
119,"6/18/20, 1:15:30 PM",82 ft,0:00:03,19 mph,758 ft,195° true,N42° 34.279' W83° 11.813',89.6 °F,71
120,"6/18/20, 1:15:33 PM",101 ft,0:00:03,23 mph,758 ft,186° true,N42° 34.266' W83° 11.818',89.6 °F,73
121,"6/18/20, 1:15:36 PM",35 ft,0:00:01,24 mph,759 ft,180° true,N42° 34.249' W83° 11.821',89.6 °F,70
122,"6/18/20, 1:15:37 PM",92 ft,0:00:03,21 mph,759 ft,180° true,N42° 34.244' W83° 11.821',89.6 °F,69
123,"6/18/20, 1:15:40 PM",21 ft,0:00:01,14 mph,760 ft,167° true,N42° 34.229' W83° 11.821',89.6 °F,66
124,"6/18/20, 1:15:41 PM",33 ft,0:00:02,11 mph,760 ft,141° true,N42° 34.225' W83° 11.820',89.6 °F,66
125,"6/18/20, 1:15:43 PM",18 ft,0:00:01,12 mph,760 ft,101° true,N42° 34.221' W83° 11.815',89.6 °F,66
126,"6/18/20, 1:15:44 PM",26 ft,0:00:01,18 mph,760 ft,84° true,N42° 34.220' W83° 11.811',89.6 °F,67
127,"6/18/20, 1:15:45 PM",65 ft,0:00:02,22 mph,761 ft,78° true,N42° 34.221' W83° 11.805',89.6 °F,67
128,"6/18/20, 1:15:47 PM",173 ft,0:00:05,24 mph,760 ft,84° true,N42° 34.223' W83° 11.791',89.6 °F,66
129,"6/18/20, 1:15:52 PM",36 ft,0:00:01,25 mph,759 ft,84° true,N42° 34.226' W83° 11.753',89.6 °F,66
130,"6/18/20, 1:15:53 PM",146 ft,0:00:04,25 mph,759 ft,86° true,N42° 34.227' W83° 11.744',89.6 °F,67
131,"6/18/20, 1:15:57 PM",69 ft,0:00:02,24 mph,759 ft,86° true,N42° 34.228' W83° 11.712',89.6 °F,70
132,"6/18/20, 1:15:59 PM",113 ft,0:00:04,19 mph,758 ft,90° true,N42° 34.229' W83° 11.697',89.6 °F,71
133,"6/18/20, 1:16:03 PM",36 ft,0:00:02,12 mph,757 ft,150° true,N42° 34.229' W83° 11.671',89.6 °F,73
134,"6/18/20, 1:16:05 PM",81 ft,0:00:03,18 mph,757 ft,182° true,N42° 34.224' W83° 11.667',89.6 °F,73
135,"6/18/20, 1:16:08 PM",69 ft,0:00:02,23 mph,756 ft,179° true,N42° 34.211' W83° 11.668',89.6 °F,72
136,"6/18/20, 1:16:10 PM",111 ft,0:00:03,25 mph,754 ft,178° true,N42° 34.199' W83° 11.668',89.6 °F,72
137,"6/18/20, 1:16:13 PM",70 ft,0:00:02,24 mph,752 ft,180° true,N42° 34.181' W83° 11.667',89.6 °F,73
138,"6/18/20, 1:16:15 PM",107 ft,0:00:03,24 mph,751 ft,179° true,N42° 34.170' W83° 11.667',89.6 °F,76
139,"6/18/20, 1:16:18 PM",53 ft,0:00:02,18 mph,751 ft,171° true,N42° 34.152' W83° 11.666',89.6 °F,80
140,"6/18/20, 1:16:20 PM",22 ft,0:00:01,15 mph,751 ft,153° true,N42° 34.143' W83° 11.665',89.6 °F,79
141,"6/18/20, 1:16:21 PM",19 ft,0:00:01,13 mph,751 ft,136° true,N42° 34.140' W83° 11.662',89.6 °F,81
142,"6/18/20, 1:16:22 PM",45 ft,0:00:02,15 mph,751 ft,98° true,N42° 34.138' W83° 11.659',89.6 °F,81
143,"6/18/20, 1:16:24 PM",99 ft,0:00:03,23 mph,749 ft,80° true,N42° 34.137' W83° 11.649',89.6 °F,83
144,"6/18/20, 1:16:27 PM",155 ft,0:00:05,21 mph,749 ft,85° true,N42° 34.140' W83° 11.628',89.6 °F,80
145,"6/18/20, 1:16:32 PM",17 ft,0:00:01,12 mph,747 ft,72° true,N42° 34.142' W83° 11.593',89.6 °F,82
146,"6/18/20, 1:16:33 PM",43 ft,0:00:02,15 mph,747 ft,30° true,N42° 34.143' W83° 11.590',89.6 °F,84
147,"6/18/20, 1:16:35 PM",50 ft,0:00:02,17 mph,747 ft,359° true,N42° 34.149' W83° 11.585',89.6 °F,84
148,"6/18/20, 1:16:37 PM",29 ft,0:00:01,20 mph,747 ft,355° true,N42° 34.157' W83° 11.585',89.6 °F,83
149,"6/18/20, 1:16:38 PM",139 ft,0:00:04,24 mph,747 ft,355° true,N42° 34.162' W83° 11.585',89.6 °F,83
150,"6/18/20, 1:16:42 PM",190 ft,0:00:05,26 mph,748 ft,356° true,N42° 34.185' W83° 11.588',89.6 °F,81
151,"6/18/20, 1:16:47 PM",38 ft,0:00:01,26 mph,750 ft,356° true,N42° 34.216' W83° 11.591',89.6 °F,82
152,"6/18/20, 1:16:48 PM",38 ft,0:00:01,26 mph,751 ft,358° true,N42° 34.222' W83° 11.591',89.6 °F,80
153,"6/18/20, 1:16:49 PM",38 ft,0:00:01,26 mph,752 ft,358° true,N42° 34.228' W83° 11.592',89.6 °F,77
154,"6/18/20, 1:16:50 PM",112 ft,0:00:03,25 mph,753 ft,358° true,N42° 34.234' W83° 11.592',89.6 °F,77
155,"6/18/20, 1:16:53 PM",112 ft,0:00:03,26 mph,755 ft,357° true,N42° 34.253' W83° 11.593',89.6 °F,76
156,"6/18/20, 1:16:56 PM",100 ft,0:00:03,23 mph,755 ft,351° true,N42° 34.271' W83° 11.594',89.6 °F,75
157,"6/18/20, 1:16:59 PM",23 ft,0:00:01,15 mph,756 ft,343° true,N42° 34.288' W83° 11.598',89.6 °F,75
158,"6/18/20, 1:17:00 PM",18 ft,0:00:01,12 mph,756 ft,325° true,N42° 34.291' W83° 11.599',89.6 °F,74
159,"6/18/20, 1:17:01 PM",35 ft,0:00:02,12 mph,757 ft,285° true,N42° 34.293' W83° 11.601',89.6 °F,72
160,"6/18/20, 1:17:03 PM",82 ft,0:00:03,19 mph,757 ft,264° true,N42° 34.295' W83° 11.609',89.6 °F,68
161,"6/18/20, 1:17:06 PM",125 ft,0:00:04,21 mph,757 ft,264° true,N42° 34.293' W83° 11.627',89.6 °F,67
162,"6/18/20, 1:17:10 PM",24 ft,0:00:01,16 mph,758 ft,269° true,N42° 34.291' W83° 11.655',89.6 °F,68
163,"6/18/20, 1:17:11 PM",21 ft,0:00:01,14 mph,758 ft,287° true,N42° 34.291' W83° 11.660',89.6 °F,67
164,"6/18/20, 1:17:12 PM",19 ft,0:00:01,13 mph,762 ft,312° true,N42° 34.292' W83° 11.665',89.6 °F,67
165,"6/18/20, 1:17:13 PM",18 ft,0:00:01,12 mph,762 ft,331° true,N42° 34.294' W83° 11.668',89.6 °F,67
166,"6/18/20, 1:17:14 PM",21 ft,0:00:01,14 mph,763 ft,351° true,N42° 34.297' W83° 11.670',89.6 °F,68
167,"6/18/20, 1:17:15 PM",53 ft,0:00:02,18 mph,763 ft,0° true,N42° 34.300' W83° 11.671',89.6 °F,65
168,"6/18/20, 1:17:17 PM",139 ft,0:00:04,24 mph,764 ft,358° true,N42° 34.309' W83° 11.671',89.6 °F,68
169,"6/18/20, 1:17:21 PM",111 ft,0:00:03,25 mph,764 ft,357° true,N42° 34.332' W83° 11.672',89.6 °F,68
170,"6/18/20, 1:17:24 PM",192 ft,0:00:05,26 mph,763 ft,358° true,N42° 34.350' W83° 11.673',89.6 °F,71
171,"6/18/20, 1:17:29 PM",158 ft,0:00:04,27 mph,762 ft,358° true,N42° 34.381' W83° 11.674',89.6 °F,72
172,"6/18/20, 1:17:33 PM",113 ft,0:00:03,26 mph,762 ft,358° true,N42° 34.407' W83° 11.675',89.6 °F,69
173,"6/18/20, 1:17:36 PM",37 ft,0:00:01,25 mph,761 ft,359° true,N42° 34.426' W83° 11.677',89.6 °F,66
174,"6/18/20, 1:17:37 PM",37 ft,0:00:01,26 mph,761 ft,0° true,N42° 34.432' W83° 11.677',89.6 °F,64
175,"6/18/20, 1:17:38 PM",139 ft,0:00:04,24 mph,761 ft,359° true,N42° 34.438' W83° 11.677',89.6 °F,68
176,"6/18/20, 1:17:42 PM",35 ft,0:00:01,24 mph,761 ft,358° true,N42° 34.461' W83° 11.677',89.6 °F,71
177,"6/18/20, 1:17:43 PM",116 ft,0:00:04,20 mph,761 ft,351° true,N42° 34.467' W83° 11.678',89.6 °F,72
178,"6/18/20, 1:17:47 PM",40 ft,0:00:02,14 mph,762 ft,334° true,N42° 34.486' W83° 11.682',89.6 °F,72
179,"6/18/20, 1:17:49 PM",20 ft,0:00:01,13 mph,762 ft,317° true,N42° 34.491' W83° 11.686',89.6 °F,72
180,"6/18/20, 1:17:50 PM",24 ft,0:00:01,17 mph,762 ft,303° true,N42° 34.494' W83° 11.689',89.6 °F,72
181,"6/18/20, 1:17:51 PM",60 ft,0:00:02,20 mph,762 ft,290° true,N42° 34.496' W83° 11.693',89.6 °F,72
182,"6/18/20, 1:17:53 PM",144 ft,0:00:04,25 mph,762 ft,276° true,N42° 34.499' W83° 11.706',89.6 °F,73
183,"6/18/20, 1:17:57 PM",187 ft,0:00:05,26 mph,762 ft,274° true,N42° 34.502' W83° 11.738',89.6 °F,76
184,"6/18/20, 1:18:02 PM",37 ft,0:00:01,25 mph,761 ft,270° true,N42° 34.504' W83° 11.780',87.8 °F,77
185,"6/18/20, 1:18:03 PM",37 ft,0:00:01,25 mph,761 ft,269° true,N42° 34.504' W83° 11.788',87.8 °F,72
186,"6/18/20, 1:18:04 PM",36 ft,0:00:01,24 mph,760 ft,268° true,N42° 34.504' W83° 11.796',87.8 °F,66
187,"6/18/20, 1:18:05 PM",86 ft,0:00:03,19 mph,760 ft,267° true,N42° 34.504' W83° 11.804',87.8 °F,67
188,"6/18/20, 1:18:08 PM",33 ft,0:00:02,11 mph,759 ft,269° true,N42° 34.503' W83° 11.823',87.8 °F,68
189,"6/18/20, 1:18:10 PM",,,,759 ft,,N42° 34.503' W83° 11.830',87.8 °F,70
