42.57499259478005,-83.19718837738039
42.574597561836775,-83.19716691970827
42.57410771751194,-83.19694161415102
42.57357046447362,-83.1969201564789
42.572977900608095,-83.19688796997072
42.572416934961026,-83.19685578346254
42.57191127146235,-83.19683432579042
42.57148461469645,-83.19687724113466
42.57094733906176,-83.19702744483949
42.57042586122564,-83.19701671600343
42.57044166364837,-83.19659829139711
42.57045746606711,-83.19610476493837
42.57048907089253,-83.19534301757812
42.57048907089253,-83.19469928741456
42.57018092316139,-83.19447398185731
42.5697147480592,-83.19446325302125
42.56931968168582,-83.19444179534914
42.56899572539248,-83.1943130493164
42.5690036267855,-83.19374442100526
42.56903523234759,-83.19313287734987
42.569414497843624,-83.19315433502199
42.5697937610336,-83.1931757926941
42.57014141693194,-83.19316506385805
42.57047326848183,-83.1931757926941
42.57078931593548,-83.1931757926941
42.5711527685274,-83.1932294368744
42.57143720820899,-83.19334745407106
42.57147671361773,-83.19369077682497
42.57145301037547,-83.19409847259523
42.57149251577421,-83.19442033767702
42.57184806323676,-83.19446325302125
42.57221941064482,-83.19448471069337
42.572614458651714,-83.19450616836549
42.5730253059245,-83.19453835487367
42.57341244799329,-83.19454908370973
42.57387069468317,-83.19459199905397
42.57434473943988,-83.19459199905397
42.57472397265087,-83.19465637207031
42.57489778710186,-83.19512844085695
42.57496889287401,-83.19579362869264
42.5750004954134,-83.19634079933168
42.5750004954134,-83.19682359695436
42.57498469414571,-83.19718837738039
